'flag'_OTH,'flag'_REJ,'flag'_RSTO,'flag'_RSTR,'flag'_S0,'flag'_S1,'flag'_S2,'flag'_S3,'flag'_SF,'flag'_SH,'service'_IRC,'service'_X11,'service'_auth,'service'_domain,'service'_domain_u,'service'_eco_i,'service'_ecr_i,'service'_finger,'service'_ftp,'service'_ftp_data,'service'_http,'service'_imap4,'service'_ntp_u,'service'_other,'service'_pop_3,'service'_private,'service'_red_i,'service'_shell,'service'_smtp,'service'_ssh,'service'_telnet,'service'_tftp_u,'service'_tim_i,'service'_time,'service'_urh_i,'service'_urp_i,'protocol_type'_icmp,'protocol_type'_tcp,'protocol_type'_udp,﻿id,'duration','src_bytes','dst_bytes','land','wrong_fragment','urgent','hot','num_failed_logins','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','num_outbound_cmds','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','diff_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate','dst_host_rerror_rate','dst_host_srv_rerror_rate',Most Anomalous Feature,Second Most Anomalous Feature,Third Anomalous Feature 
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,0,1,0,0,255,255,1,0,0,0,0.49,0.49,0.49,0.49,0,0,0,'flag'_S0,'count','service'_ftp
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2,0,0,1,1,0.01,0.54,0,160,2,0.01,0.52,0.96,0,0,0,0.96,1,0,0,0,'flag'_RSTR,'dst_host_srv_diff_host_rate','dst_host_serror_rate'
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,147,0.58,0.39,0,0,0.47,0.81,0.38,0.01,0,0,0,'service'_ssh,'count','is_guest_login'
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,55044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,65,0.02,0.02,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.25,0.25,0,0,0,'flag'_RSTR,'srv_count','flag'_SF
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,1,0,0,1,0,0,205,141,0.69,0.08,0,0,0.64,0.94,0.02,0,0,0,0,'service'_ssh,'count','flag'_S0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,14,1,0,1,0.14,0,0,0,0,0,0,0,'dst_host_srv_count','same_srv_rate','dst_host_same_srv_rate'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,313,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,255,236,0.93,0.02,0,0,0,0,0,0,0,0,0,'num_compromised','num_root','dst_bytes'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,1,0,1,1,197,1,0,1,0.25,0,0,0,0,0,0,0,'service'_urh_i,'protocol_type'_icmp,'service'_red_i
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,499,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,0,0,0,'service'_ecr_i,'service'_urh_i,'num_outbound_cmds'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,8,0.4,1,0.6,0,0.06,0.07,0,255,8,0.03,0.06,0,0,0.2,1,0.8,0,0,0,0,'count','flag'_S0,'service'_private
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,145,0.57,0.02,0,0,0,0,0.02,0.03,0,0,0,'wrong_fragment','service'_smtp,'service'_ssh
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,99,0.39,0.04,0,0,0.01,0,0,0,0,0,0,'service'_shell,'rerror_rate','urgent'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,252,0.99,0.01,0.01,0,0,0,0,0,0,0,0,'rerror_rate','protocol_type'_icmp,'service'_urp_i
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,1,1,0,0,0.09,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,0,0,0,'count','flag'_S0,'is_guest_login'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,281,160,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,58,31,0.53,0.05,0.02,0,0,0,0,0,0,0,0,'service'_ftp,'land','same_srv_rate'
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,8,0,0,1,1,0.06,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1,0,0,0,'flag'_RSTO,'service'_telnet,'srv_count'
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0,0,1,0.92,0.33,1,1,251,7,0.03,0.03,0,0,0,0,0.09,0.86,0,0,0,'service'_pop_3,'flag'_RSTO,'service'_telnet
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,186,1,0.01,1,0.99,0,0.99,1,0,0,0,0,0,'flag'_SH,'dst_host_same_src_port_rate','dst_host_diff_srv_rate'
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.75,0.65,0,0,0,0.65,1,0,0,0,'dst_host_count','srv_rerror_rate','srv_count'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.14,1,0.86,0,0,1,0,255,1,0,0.89,0,0,0.13,1,0.87,0,0,0,0,'rerror_rate','flag'_S0,'dst_host_count'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,60,86,0.33,0.05,0.02,0.03,1,1,0,0,0,0,0,'dst_host_diff_srv_rate','srv_rerror_rate','dst_host_same_src_port_rate'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,54,0.21,0.03,0,0,0.15,0,0.02,0,0,0,0,'service'_ftp,'land','num_access_files'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7618,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,172,0.67,0.02,0,0,0.47,0.45,0.01,0.01,0,0,0,'protocol_type'_tcp,'service'_smtp,'dst_host_diff_srv_rate'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,170,0,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0.01,0,0,0,0,0,0,0,0,'service'_domain_u,'protocol_type'_icmp,'service'_urp_i
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282,162,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,18,0.07,0.93,0,0,0,0,0.93,0,0,0,0,'service'_ftp,'dst_host_count','dst_host_srv_diff_host_rate'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,1,1,0,0,1,0,0,255,255,1,0,0,0,0.7,0.7,0.27,0.27,0,0,0,'count','flag'_S0,'is_guest_login'
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2076,72128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,255,233,0.91,0.02,0,0,0,0,0.12,0.13,0,0,0,'flag'_RSTR,'srv_count','flag'_SF
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282,158,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,37,0.15,0.03,0,0,0.33,0,0.02,0,0,0,0,'service'_ftp,'land','num_access_files'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282,160,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,242,85,0.35,0.03,0,0,0,0,0,0,0,0,0,'service'_ftp,'land','num_access_files'
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0,0.95,1,0,1,0,255,1,0,1,0,0,0.04,0,0.95,1,0,0,0,'dst_host_count','rerror_rate','num_outbound_cmds'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,1,11,1,0,1,0.55,0,0,0,0,0,0,0,'dst_host_same_srv_rate','service'_urh_i,'dst_host_srv_count'
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,133,0.52,0.03,0,0,0.22,0.43,0.11,0.1,0,0,0,'service'_ssh,'count','is_guest_login'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,5,1,1,0,0,0.04,0.09,0,255,5,0.02,0.09,0,0,1,1,0,0,0,0,0,'count','flag'_S0,'is_guest_login'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0,0,0,0,'num_outbound_cmds','protocol_type'_icmp,'service'_urp_i
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,0,0,0,'service'_ecr_i,'is_host_login','service'_smtp
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,352,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,0,0,0,'service'_ecr_i,'is_host_login','service'_smtp
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,98,86,0.34,0.03,0.01,0.02,1,1,0,0,0,0,0,'dst_host_diff_srv_rate','dst_host_same_src_port_rate','count'
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,789,2484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.15,0.15,0,0,0,'flag'_RSTR,'srv_count','flag'_SF
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,437,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,0,0,0,'service'_ecr_i,'service'_urh_i,'num_outbound_cmds'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,0,0,0,'service'_ecr_i,'service'_smtp,'dst_host_srv_count'
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0.83,0.5,1,1,84,59,0.25,0.06,0.01,0.03,0,0,0.88,0.98,0,0,0,'flag'_RSTO,'rerror_rate','srv_rerror_rate'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,214,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,0,0,0,'service'_domain_u,'protocol_type'_icmp,'service'_urp_i
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282,162,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,9,0.04,0.02,0,0,0.33,0,0.11,0,0,0,0,'service'_ftp,'land','num_access_files'
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,933,8324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,69,0.01,0.01,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.26,0.26,0,0,0,'flag'_RSTR,'srv_count','flag'_SF
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60,122,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0.02,0.02,0,0,0,'wrong_fragment','service'_ssh,'count'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,115,1285078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,234,17,0.07,0.02,0,0,0,0,0,0,0,0,0,﻿id,'service'_ssh,'service'_http
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,0,0,0,'num_outbound_cmds','protocol_type'_icmp,'service'_urp_i
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.14,0,0.86,1,0,1,0,255,1,0,0.91,0,0,0.11,0,0.89,1,0,0,0,'dst_host_count','rerror_rate','num_outbound_cmds'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1,0.08,1,0.92,0,0,1,0,255,1,0,0.99,0,0,0.11,1,0.87,0,0,0,0,'rerror_rate','dst_host_count','flag'_S0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0.07,1,0.8,1,0,0.93,232,11,0.02,0.03,0,0.18,0,0,0.04,0.64,0,0,0,'service'_ssh,'srv_rerror_rate','flag'_REJ
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0.02,0.8,0,255,1,0,0.55,0.86,0,0,0,0.14,0,0,0,0,'protocol_type'_icmp,'rerror_rate','service'_urp_i
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.67,1,0.67,0.67,0,255,11,0.04,0.02,0.01,0,0,0,0.04,1,0,0,0,'rerror_rate','flag'_REJ,'dst_host_serror_rate'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30,30,1,0,1,0,0,0,0,0,0,0,0,'service'_ecr_i,'service'_smtp,'dst_host_srv_count'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,5,1,1,0,0,0.03,0.06,0,255,5,0.02,0.05,0,0,1,1,0,0,0,0,0,'count','flag'_S0,'is_guest_login'
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,897,57184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.55,0.55,0,0,0,'flag'_RSTR,'srv_count','flag'_SF
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,0,0,0,'service'_ecr_i,'service'_smtp,'dst_host_srv_count'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,19,1,1,0,0,0.14,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,0,0,0,'count','flag'_S0,'is_guest_login'
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1,0.06,0,0.91,0,0,1,0,255,1,0,1,0,0,0.05,0,0.89,0,0,0,0,'service'_urh_i,'protocol_type'_icmp,'service'_red_i
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,8,1,1,0,0,0.05,0.09,0,255,8,0.03,0.09,0,0,1,1,0,0,0,0,0,'count','flag'_S0,'is_guest_login'
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0.25,1,0,255,39,0.15,0.03,0,0,0,0,0.69,1,0,0,0,'rerror_rate','flag'_REJ,'serror_rate'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,19,1,1,0,0,0.06,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,0,0,0,'count','flag'_S0,'is_guest_login'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.16,0.17,0.56,0.59,0,0,0,'count','is_guest_login','flag'_S0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282,162,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,251,93,0.37,0.03,0,0,0,0,0,0,0,0,0,'service'_ftp,'land','num_access_files'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.17,1,0.82,0,0,1,0,255,1,0,0.92,0,0,0.16,1,0.84,0,0,0,0,'rerror_rate','dst_host_count','flag'_S0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.17,0,0.83,1,0,1,0,255,1,0,0.91,0,0,0.19,0,0.81,1,0,0,0,'dst_host_count','rerror_rate','num_outbound_cmds'
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,807,75484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,57,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.26,0.26,0,0,0,'flag'_RSTR,'srv_count','flag'_SF
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,771,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,89,216,0.89,0.03,0.01,0.01,0,0,0,0,0,0,0,'service'_shell,'srv_rerror_rate','service'_http
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7232,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0.33,0.34,0.04,0.02,0,0,0,'protocol_type'_tcp,'service'_smtp,'service'_ssh
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,284,7862,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,1,0,0,8,193,1,0,0.12,0.02,0,0,0,0,0,0,0,'num_compromised','num_root','dst_bytes'
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,0,0,0,'count','flag'_S0,'is_guest_login'
